SiteCode,DateTime,DurationNS,ScaledValue,mod_datetime,species
CLDP0001,2024-08-09 18:00:00+00:00,3600000000,6.756403594255108,2024-08-09 19:00:00+00:00,INO2
CLDP0001,2024-08-09 19:00:00+00:00,3600000000,9.285965724002564,2024-08-09 20:00:00+00:00,INO2
CLDP0001,2024-08-09 20:00:00+00:00,3600000000,11.844444252502228,2024-08-09 21:00:00+00:00,INO2
CLDP0001,2024-08-09 21:00:00+00:00,3600000000,12.385915030285965,2024-08-09 22:00:00+00:00,INO2
CLDP0001,2024-08-09 22:00:00+00:00,3600000000,12.177639923755137,2024-08-09 23:00:00+00:00,INO2
CLDP0001,2024-08-09 23:00:00+00:00,3600000000,11.500717089776995,2024-08-10 00:00:00+00:00,INO2
CLDP0001,2024-08-10 00:00:00+00:00,3600000000,20.312247962790202,2024-08-10 01:00:00+00:00,INO2
CLDP0001,2024-08-10 01:00:00+00:00,3600000000,19.83302919344438,2024-08-10 02:00:00+00:00,INO2
CLDP0001,2024-08-10 02:00:00+00:00,3600000000,19.185885547517636,2024-08-10 03:00:00+00:00,INO2
CLDP0001,2024-08-10 03:00:00+00:00,3600000000,18.333641747222316,2024-08-10 04:00:00+00:00,INO2
CLDP0001,2024-08-10 04:00:00+00:00,3600000000,17.333931390797154,2024-08-10 05:00:00+00:00,INO2
CLDP0001,2024-08-10 05:00:00+00:00,3600000000,17.65709845449005,2024-08-10 06:00:00+00:00,INO2
CLDP0001,2024-08-10 06:00:00+00:00,3600000000,16.229083051337078,2024-08-10 07:00:00+00:00,INO2
CLDP0001,2024-08-10 07:00:00+00:00,3600000000,14.787080793128162,2024-08-10 08:00:00+00:00,INO2
CLDP0001,2024-08-10 08:00:00+00:00,3600000000,13.844417386724173,2024-08-10 09:00:00+00:00,INO2
CLDP0001,2024-08-10 09:00:00+00:00,3600000000,10.298426196439134,2024-08-10 10:00:00+00:00,INO2
CLDP0001,2024-08-10 10:00:00+00:00,3600000000,7.156369960164618,2024-08-10 11:00:00+00:00,INO2
CLDP0001,2024-08-10 11:00:00+00:00,3600000000,14.636263586677565,2024-08-10 12:00:00+00:00,INO2
CLDP0001,2024-08-10 12:00:00+00:00,3600000000,16.99635135174646,2024-08-10 13:00:00+00:00,INO2
CLDP0001,2024-08-10 13:00:00+00:00,3600000000,16.697544642023523,2024-08-10 14:00:00+00:00,INO2
CLDP0001,2024-08-10 14:00:00+00:00,3600000000,12.434076787628742,2024-08-10 15:00:00+00:00,INO2
CLDP0001,2024-08-10 15:00:00+00:00,3600000000,14.277613496461598,2024-08-10 16:00:00+00:00,INO2
CLDP0001,2024-08-10 16:00:00+00:00,3600000000,16.338582375602293,2024-08-10 17:00:00+00:00,INO2
CLDP0001,2024-08-10 17:00:00+00:00,3600000000,16.13463307384278,2024-08-10 18:00:00+00:00,INO2
CLDP0001,2024-08-10 18:00:00+00:00,3600000000,18.451368827620048,2024-08-10 19:00:00+00:00,INO2
CLDP0001,2024-08-10 19:00:00+00:00,3600000000,20.227762415091888,2024-08-10 20:00:00+00:00,INO2
CLDP0001,2024-08-10 20:00:00+00:00,3600000000,20.758177854461493,2024-08-10 21:00:00+00:00,INO2
CLDP0001,2024-08-10 21:00:00+00:00,3600000000,24.252903064208247,2024-08-10 22:00:00+00:00,INO2
CLDP0001,2024-08-10 22:00:00+00:00,3600000000,24.486898790177605,2024-08-10 23:00:00+00:00,INO2
CLDP0001,2024-08-10 23:00:00+00:00,3600000000,21.83416727433337,2024-08-11 00:00:00+00:00,INO2
CLDP0001,2024-08-11 00:00:00+00:00,3600000000,16.949420685682032,2024-08-11 01:00:00+00:00,INO2
CLDP0001,2024-08-11 01:00:00+00:00,3600000000,17.45644047246255,2024-08-11 02:00:00+00:00,INO2
CLDP0001,2024-08-11 02:00:00+00:00,3600000000,14.85283226246057,2024-08-11 03:00:00+00:00,INO2
CLDP0001,2024-08-11 03:00:00+00:00,3600000000,13.806263966252283,2024-08-11 04:00:00+00:00,INO2
CLDP0001,2024-08-11 04:00:00+00:00,3600000000,14.507066617772184,2024-08-11 05:00:00+00:00,INO2
CLDP0001,2024-08-11 05:00:00+00:00,3600000000,14.394697383430849,2024-08-11 06:00:00+00:00,INO2
CLDP0001,2024-08-11 06:00:00+00:00,3600000000,13.82182650995998,2024-08-11 07:00:00+00:00,INO2
CLDP0001,2024-08-11 07:00:00+00:00,3600000000,12.505631671779451,2024-08-11 08:00:00+00:00,INO2
CLDP0001,2024-08-11 08:00:00+00:00,3600000000,9.829652538359147,2024-08-11 09:00:00+00:00,INO2
CLDP0001,2024-08-11 09:00:00+00:00,3600000000,9.676512003175553,2024-08-11 10:00:00+00:00,INO2
CLDP0001,2024-08-11 10:00:00+00:00,3600000000,9.56517001568111,2024-08-11 11:00:00+00:00,INO2
CLDP0001,2024-08-11 11:00:00+00:00,3600000000,8.396476204494366,2024-08-11 12:00:00+00:00,INO2
CLDP0001,2024-08-11 12:00:00+00:00,3600000000,7.743313809277678,2024-08-11 13:00:00+00:00,INO2
CLDP0001,2024-08-11 13:00:00+00:00,3600000000,8.984641360816324,2024-08-11 14:00:00+00:00,INO2
CLDP0001,2024-08-11 14:00:00+00:00,3600000000,9.481176419286133,2024-08-11 15:00:00+00:00,INO2
CLDP0001,2024-08-11 15:00:00+00:00,3600000000,8.972709221958441,2024-08-11 16:00:00+00:00,INO2
CLDP0001,2024-08-11 16:00:00+00:00,3600000000,8.195573943755994,2024-08-11 17:00:00+00:00,INO2
CLDP0001,2024-08-11 17:00:00+00:00,3600000000,8.699143899319184,2024-08-11 18:00:00+00:00,INO2
CLDP0001,2024-08-11 18:00:00+00:00,3600000000,9.580624379962728,2024-08-11 19:00:00+00:00,INO2
CLDP0001,2024-08-11 19:00:00+00:00,3600000000,11.881515847965565,2024-08-11 20:00:00+00:00,INO2
CLDP0001,2024-08-11 20:00:00+00:00,3600000000,13.504980153762416,2024-08-11 21:00:00+00:00,INO2
CLDP0001,2024-08-11 21:00:00+00:00,3600000000,14.743320618710355,2024-08-11 22:00:00+00:00,INO2
CLDP0001,2024-08-11 22:00:00+00:00,3600000000,15.35554850065246,2024-08-11 23:00:00+00:00,INO2
CLDP0001,2024-08-11 23:00:00+00:00,3600000000,15.278466554494,2024-08-12 00:00:00+00:00,INO2
CLDP0001,2024-08-12 00:00:00+00:00,3600000000,22.856634740269207,2024-08-12 01:00:00+00:00,INO2
CLDP0001,2024-08-12 01:00:00+00:00,3600000000,23.75694087764763,2024-08-12 02:00:00+00:00,INO2
CLDP0001,2024-08-12 02:00:00+00:00,3600000000,25.768999842423504,2024-08-12 03:00:00+00:00,INO2
CLDP0001,2024-08-12 03:00:00+00:00,3600000000,26.78994829735887,2024-08-12 04:00:00+00:00,INO2
CLDP0001,2024-08-12 04:00:00+00:00,3600000000,28.27835229840333,2024-08-12 05:00:00+00:00,INO2
CLDP0001,2024-08-12 05:00:00+00:00,3600000000,29.137187513879592,2024-08-12 06:00:00+00:00,INO2
CLDP0001,2024-08-12 06:00:00+00:00,3600000000,27.99619547492325,2024-08-12 07:00:00+00:00,INO2
CLDP0001,2024-08-12 07:00:00+00:00,3600000000,26.06905680082199,2024-08-12 08:00:00+00:00,INO2
CLDP0001,2024-08-12 08:00:00+00:00,3600000000,22.549210700778975,2024-08-12 09:00:00+00:00,INO2
CLDP0001,2024-08-12 09:00:00+00:00,3600000000,18.222290803568722,2024-08-12 10:00:00+00:00,INO2
CLDP0001,2024-08-12 10:00:00+00:00,3600000000,12.836143451714802,2024-08-12 11:00:00+00:00,INO2
CLDP0001,2024-08-12 11:00:00+00:00,3600000000,11.003124314885458,2024-08-12 12:00:00+00:00,INO2
CLDP0001,2024-08-12 12:00:00+00:00,3600000000,10.235312908436901,2024-08-12 13:00:00+00:00,INO2
CLDP0001,2024-08-12 13:00:00+00:00,3600000000,9.70302118054997,2024-08-12 14:00:00+00:00,INO2
CLDP0001,2024-08-12 14:00:00+00:00,3600000000,10.77125112027486,2024-08-12 15:00:00+00:00,INO2
CLDP0001,2024-08-12 15:00:00+00:00,3600000000,9.822627400583166,2024-08-12 16:00:00+00:00,INO2
CLDP0001,2024-08-12 16:00:00+00:00,3600000000,8.75318997504088,2024-08-12 17:00:00+00:00,INO2
CLDP0001,2024-08-12 17:00:00+00:00,3600000000,12.592208986278097,2024-08-12 18:00:00+00:00,INO2
CLDP0001,2024-08-12 18:00:00+00:00,3600000000,15.636088450221198,2024-08-12 19:00:00+00:00,INO2
CLDP0001,2024-08-12 19:00:00+00:00,3600000000,18.274962869161186,2024-08-12 20:00:00+00:00,INO2
CLDP0001,2024-08-12 20:00:00+00:00,3600000000,22.491079589232026,2024-08-12 21:00:00+00:00,INO2
CLDP0001,2024-08-12 21:00:00+00:00,3600000000,21.196671672100244,2024-08-12 22:00:00+00:00,INO2
CLDP0001,2024-08-12 22:00:00+00:00,3600000000,20.44247356142301,2024-08-12 23:00:00+00:00,INO2
CLDP0001,2024-08-12 23:00:00+00:00,3600000000,21.7320644980796,2024-08-13 00:00:00+00:00,INO2
CLDP0001,2024-08-13 00:00:00+00:00,3600000000,15.59167573592475,2024-08-13 01:00:00+00:00,INO2
CLDP0001,2024-08-13 01:00:00+00:00,3600000000,17.3550633810706,2024-08-13 02:00:00+00:00,INO2
CLDP0001,2024-08-13 02:00:00+00:00,3600000000,18.034372357537347,2024-08-13 03:00:00+00:00,INO2
CLDP0001,2024-08-13 03:00:00+00:00,3600000000,18.153712635429322,2024-08-13 04:00:00+00:00,INO2
CLDP0001,2024-08-13 04:00:00+00:00,3600000000,18.468063246232713,2024-08-13 05:00:00+00:00,INO2
CLDP0001,2024-08-13 05:00:00+00:00,3600000000,18.87101394950879,2024-08-13 06:00:00+00:00,INO2
CLDP0001,2024-08-13 06:00:00+00:00,3600000000,18.953582439009157,2024-08-13 07:00:00+00:00,INO2
CLDP0001,2024-08-13 07:00:00+00:00,3600000000,18.609326561223362,2024-08-13 08:00:00+00:00,INO2
CLDP0001,2024-08-13 08:00:00+00:00,3600000000,15.093254945448262,2024-08-13 09:00:00+00:00,INO2
CLDP0001,2024-08-13 09:00:00+00:00,3600000000,12.282209007022733,2024-08-13 10:00:00+00:00,INO2
CLDP0001,2024-08-13 10:00:00+00:00,3600000000,12.722433555427111,2024-08-13 11:00:00+00:00,INO2
CLDP0001,2024-08-13 11:00:00+00:00,3600000000,11.436688441911025,2024-08-13 12:00:00+00:00,INO2
CLDP0001,2024-08-13 12:00:00+00:00,3600000000,8.73837940591157,2024-08-13 13:00:00+00:00,INO2
CLDP0001,2024-08-13 13:00:00+00:00,3600000000,7.204298962992763,2024-08-13 14:00:00+00:00,INO2
CLDP0001,2024-08-13 14:00:00+00:00,3600000000,8.387003992587044,2024-08-13 15:00:00+00:00,INO2
CLDP0001,2024-08-13 15:00:00+00:00,3600000000,8.561035479084223,2024-08-13 16:00:00+00:00,INO2
CLDP0001,2024-08-13 16:00:00+00:00,3600000000,8.774711264282534,2024-08-13 17:00:00+00:00,INO2
CLDP0001,2024-08-13 17:00:00+00:00,3600000000,10.648976131608476,2024-08-13 18:00:00+00:00,INO2
CLDP0001,2024-08-13 18:00:00+00:00,3600000000,12.625448468672907,2024-08-13 19:00:00+00:00,INO2
CLDP0001,2024-08-13 19:00:00+00:00,3600000000,13.842419601589082,2024-08-13 20:00:00+00:00,INO2
CLDP0001,2024-08-13 20:00:00+00:00,3600000000,15.267995088868458,2024-08-13 21:00:00+00:00,INO2
CLDP0001,2024-08-13 21:00:00+00:00,3600000000,16.375755380476136,2024-08-13 22:00:00+00:00,INO2
CLDP0001,2024-08-13 22:00:00+00:00,3600000000,16.910770188851473,2024-08-13 23:00:00+00:00,INO2
CLDP0001,2024-08-13 23:00:00+00:00,3600000000,17.232153359755497,2024-08-14 00:00:00+00:00,INO2
CLDP0001,2024-08-14 00:00:00+00:00,3600000000,18.3079764836839,2024-08-14 01:00:00+00:00,INO2
CLDP0001,2024-08-14 01:00:00+00:00,3600000000,18.156182187761747,2024-08-14 02:00:00+00:00,INO2
CLDP0001,2024-08-14 02:00:00+00:00,3600000000,16.534637066647555,2024-08-14 03:00:00+00:00,INO2
CLDP0001,2024-08-14 03:00:00+00:00,3600000000,15.510548048175313,2024-08-14 04:00:00+00:00,INO2
CLDP0001,2024-08-14 04:00:00+00:00,3600000000,15.360038435898192,2024-08-14 05:00:00+00:00,INO2
CLDP0001,2024-08-14 05:00:00+00:00,3600000000,15.968024629171774,2024-08-14 06:00:00+00:00,INO2
CLDP0001,2024-08-14 06:00:00+00:00,3600000000,17.186531738695702,2024-08-14 07:00:00+00:00,INO2
CLDP0001,2024-08-14 07:00:00+00:00,3600000000,18.775630599127968,2024-08-14 08:00:00+00:00,INO2
CLDP0001,2024-08-14 08:00:00+00:00,3600000000,16.810576027965094,2024-08-14 09:00:00+00:00,INO2
CLDP0001,2024-08-14 09:00:00+00:00,3600000000,15.66024580333922,2024-08-14 10:00:00+00:00,INO2
CLDP0001,2024-08-14 10:00:00+00:00,3600000000,13.331067498873503,2024-08-14 11:00:00+00:00,INO2
CLDP0001,2024-08-14 11:00:00+00:00,3600000000,12.390132177570177,2024-08-14 12:00:00+00:00,INO2
CLDP0001,2024-08-14 12:00:00+00:00,3600000000,8.249746140696237,2024-08-14 13:00:00+00:00,INO2
CLDP0001,2024-08-14 13:00:00+00:00,3600000000,10.1232757262626,2024-08-14 14:00:00+00:00,INO2
CLDP0001,2024-08-14 14:00:00+00:00,3600000000,9.391974850820816,2024-08-14 15:00:00+00:00,INO2
CLDP0001,2024-08-14 15:00:00+00:00,3600000000,10.316783853543697,2024-08-14 16:00:00+00:00,INO2
CLDP0001,2024-08-14 16:00:00+00:00,3600000000,9.318945999387438,2024-08-14 17:00:00+00:00,INO2
CLDP0001,2024-08-14 17:00:00+00:00,3600000000,10.42944856777803,2024-08-14 18:00:00+00:00,INO2
CLDP0001,2024-08-14 18:00:00+00:00,3600000000,12.479274361482531,2024-08-14 19:00:00+00:00,INO2
CLDP0001,2024-08-14 19:00:00+00:00,3600000000,13.854563973560431,2024-08-14 20:00:00+00:00,INO2
CLDP0001,2024-08-14 20:00:00+00:00,3600000000,16.398579756723674,2024-08-14 21:00:00+00:00,INO2
CLDP0001,2024-08-14 21:00:00+00:00,3600000000,20.613103000439484,2024-08-14 22:00:00+00:00,INO2
CLDP0001,2024-08-14 22:00:00+00:00,3600000000,21.724480067325082,2024-08-14 23:00:00+00:00,INO2
CLDP0001,2024-08-14 23:00:00+00:00,3600000000,21.893345585327534,2024-08-15 00:00:00+00:00,INO2
CLDP0001,2024-08-15 00:00:00+00:00,3600000000,10.76291694729121,2024-08-15 01:00:00+00:00,INO2
CLDP0001,2024-08-15 01:00:00+00:00,3600000000,10.483965810729773,2024-08-15 02:00:00+00:00,INO2
CLDP0001,2024-08-15 02:00:00+00:00,3600000000,10.536144974738482,2024-08-15 03:00:00+00:00,INO2
CLDP0001,2024-08-15 03:00:00+00:00,3600000000,9.875659012109017,2024-08-15 04:00:00+00:00,INO2
CLDP0001,2024-08-15 04:00:00+00:00,3600000000,9.870350136748762,2024-08-15 05:00:00+00:00,INO2
CLDP0001,2024-08-15 05:00:00+00:00,3600000000,9.682040768034545,2024-08-15 06:00:00+00:00,INO2
CLDP0001,2024-08-15 06:00:00+00:00,3600000000,8.965862784536029,2024-08-15 07:00:00+00:00,INO2
CLDP0001,2024-08-15 07:00:00+00:00,3600000000,7.888232818202215,2024-08-15 08:00:00+00:00,INO2
CLDP0001,2024-08-15 08:00:00+00:00,3600000000,7.452202668728588,2024-08-15 09:00:00+00:00,INO2
CLDP0001,2024-08-15 09:00:00+00:00,3600000000,6.8851214207213225,2024-08-15 10:00:00+00:00,INO2
CLDP0001,2024-08-15 10:00:00+00:00,3600000000,6.394138028774505,2024-08-15 11:00:00+00:00,INO2
CLDP0001,2024-08-15 11:00:00+00:00,3600000000,6.43993496847177,2024-08-15 12:00:00+00:00,INO2
CLDP0001,2024-08-15 12:00:00+00:00,3600000000,6.345306375089533,2024-08-15 13:00:00+00:00,INO2
CLDP0001,2024-08-15 13:00:00+00:00,3600000000,5.976782587633959,2024-08-15 14:00:00+00:00,INO2
CLDP0001,2024-08-15 14:00:00+00:00,3600000000,6.523162693545133,2024-08-15 15:00:00+00:00,INO2
CLDP0001,2024-08-15 15:00:00+00:00,3600000000,6.35950128441444,2024-08-15 16:00:00+00:00,INO2
CLDP0001,2024-08-15 16:00:00+00:00,3600000000,6.88846744068115,2024-08-15 17:00:00+00:00,INO2
CLDP0001,2024-08-15 17:00:00+00:00,3600000000,7.047029548049859,2024-08-15 18:00:00+00:00,INO2
CLDP0001,2024-08-15 18:00:00+00:00,3600000000,7.1977957350544965,2024-08-15 19:00:00+00:00,INO2
CLDP0001,2024-08-15 19:00:00+00:00,3600000000,7.825221435692164,2024-08-15 20:00:00+00:00,INO2
CLDP0001,2024-08-15 20:00:00+00:00,3600000000,8.250272220394796,2024-08-15 21:00:00+00:00,INO2
CLDP0001,2024-08-15 21:00:00+00:00,3600000000,8.650896728027607,2024-08-15 22:00:00+00:00,INO2
CLDP0001,2024-08-15 22:00:00+00:00,3600000000,9.423279179591274,2024-08-15 23:00:00+00:00,INO2
CLDP0001,2024-08-15 23:00:00+00:00,3600000000,10.434220590022033,2024-08-16 00:00:00+00:00,INO2
CLDP0001,2024-08-16 00:00:00+00:00,3600000000,20.000052928956112,2024-08-16 01:00:00+00:00,INO2
CLDP0001,2024-08-16 01:00:00+00:00,3600000000,18.814795949993893,2024-08-16 02:00:00+00:00,INO2
CLDP0001,2024-08-16 02:00:00+00:00,3600000000,17.59446357336672,2024-08-16 03:00:00+00:00,INO2
CLDP0001,2024-08-16 03:00:00+00:00,3600000000,14.048737377246457,2024-08-16 04:00:00+00:00,INO2
CLDP0001,2024-08-16 04:00:00+00:00,3600000000,13.372364300952349,2024-08-16 05:00:00+00:00,INO2
CLDP0001,2024-08-16 05:00:00+00:00,3600000000,16.72295349456397,2024-08-16 06:00:00+00:00,INO2
CLDP0001,2024-08-16 06:00:00+00:00,3600000000,17.379678538044697,2024-08-16 07:00:00+00:00,INO2
CLDP0001,2024-08-16 07:00:00+00:00,3600000000,18.124994260988604,2024-08-16 08:00:00+00:00,INO2
CLDP0001,2024-08-16 08:00:00+00:00,3600000000,20.37176110731362,2024-08-16 09:00:00+00:00,INO2
CLDP0001,2024-08-16 09:00:00+00:00,3600000000,19.573270812460482,2024-08-16 10:00:00+00:00,INO2
CLDP0001,2024-08-16 10:00:00+00:00,3600000000,15.641013859740799,2024-08-16 11:00:00+00:00,INO2
CLDP0001,2024-08-16 11:00:00+00:00,3600000000,12.658417591575553,2024-08-16 12:00:00+00:00,INO2
CLDP0001,2024-08-16 12:00:00+00:00,3600000000,10.457939943561984,2024-08-16 13:00:00+00:00,INO2
CLDP0001,2024-08-16 13:00:00+00:00,3600000000,8.317087009589338,2024-08-16 14:00:00+00:00,INO2
CLDP0001,2024-08-16 14:00:00+00:00,3600000000,6.615482432102515,2024-08-16 15:00:00+00:00,INO2
CLDP0001,2024-08-16 15:00:00+00:00,3600000000,4.907074319639406,2024-08-16 16:00:00+00:00,INO2
CLDP0001,2024-08-16 16:00:00+00:00,3600000000,6.224432711102355,2024-08-16 17:00:00+00:00,INO2
CLDP0001,2024-08-16 17:00:00+00:00,3600000000,6.276980297039019,2024-08-16 18:00:00+00:00,INO2
CLDP0001,2024-08-16 18:00:00+00:00,3600000000,10.726206778271397,2024-08-16 19:00:00+00:00,INO2
CLDP0001,2024-08-16 19:00:00+00:00,3600000000,20.73015874492136,2024-08-16 20:00:00+00:00,INO2
CLDP0001,2024-08-16 20:00:00+00:00,3600000000,29.56217983460428,2024-08-16 21:00:00+00:00,INO2
CLDP0001,2024-08-16 21:00:00+00:00,3600000000,30.854677686130103,2024-08-16 22:00:00+00:00,INO2
CLDP0001,2024-08-16 22:00:00+00:00,3600000000,28.953384077707042,2024-08-16 23:00:00+00:00,INO2
CLDP0001,2024-08-16 23:00:00+00:00,3600000000,27.155448343541313,2024-08-17 00:00:00+00:00,INO2
CLDP0001,2024-08-17 00:00:00+00:00,3600000000,29.58807348202901,2024-08-17 01:00:00+00:00,INO2
CLDP0001,2024-08-17 01:00:00+00:00,3600000000,31.510847602479302,2024-08-17 02:00:00+00:00,INO2
CLDP0001,2024-08-17 02:00:00+00:00,3600000000,28.85430149128946,2024-08-17 03:00:00+00:00,INO2
CLDP0001,2024-08-17 03:00:00+00:00,3600000000,28.62351620178139,2024-08-17 04:00:00+00:00,INO2
CLDP0001,2024-08-17 04:00:00+00:00,3600000000,28.32135235610653,2024-08-17 05:00:00+00:00,INO2
CLDP0001,2024-08-17 05:00:00+00:00,3600000000,28.842263313309196,2024-08-17 06:00:00+00:00,INO2
CLDP0001,2024-08-17 06:00:00+00:00,3600000000,27.5208259614971,2024-08-17 07:00:00+00:00,INO2
CLDP0001,2024-08-17 07:00:00+00:00,3600000000,25.194867793928307,2024-08-17 08:00:00+00:00,INO2
CLDP0001,2024-08-17 08:00:00+00:00,3600000000,23.401017221281865,2024-08-17 09:00:00+00:00,INO2
CLDP0001,2024-08-17 09:00:00+00:00,3600000000,20.672946943167936,2024-08-17 10:00:00+00:00,INO2
CLDP0001,2024-08-17 10:00:00+00:00,3600000000,18.231806638648933,2024-08-17 11:00:00+00:00,INO2
CLDP0001,2024-08-17 11:00:00+00:00,3600000000,13.779863862420278,2024-08-17 12:00:00+00:00,INO2
CLDP0001,2024-08-17 12:00:00+00:00,3600000000,10.238053239862424,2024-08-17 13:00:00+00:00,INO2
CLDP0001,2024-08-17 13:00:00+00:00,3600000000,8.5404121822888,2024-08-17 14:00:00+00:00,INO2
CLDP0001,2024-08-17 14:00:00+00:00,3600000000,10.019815453012052,2024-08-17 15:00:00+00:00,INO2
CLDP0001,2024-08-17 15:00:00+00:00,3600000000,11.774445975574526,2024-08-17 16:00:00+00:00,INO2
CLDP0001,2024-08-17 16:00:00+00:00,3600000000,9.586100807997337,2024-08-17 17:00:00+00:00,INO2
CLDP0001,2024-08-17 17:00:00+00:00,3600000000,10.519079072447044,2024-08-17 18:00:00+00:00,INO2
CLDP0001,2024-08-17 18:00:00+00:00,3600000000,13.872771055720703,2024-08-17 19:00:00+00:00,INO2
CLDP0001,2024-08-17 19:00:00+00:00,3600000000,18.742469184591094,2024-08-17 20:00:00+00:00,INO2
CLDP0001,2024-08-17 20:00:00+00:00,3600000000,23.087538137618058,2024-08-17 21:00:00+00:00,INO2
CLDP0001,2024-08-17 21:00:00+00:00,3600000000,23.03291675792431,2024-08-17 22:00:00+00:00,INO2
CLDP0001,2024-08-17 22:00:00+00:00,3600000000,24.847117009116417,2024-08-17 23:00:00+00:00,INO2
CLDP0001,2024-08-17 23:00:00+00:00,3600000000,26.110996780402072,2024-08-18 00:00:00+00:00,INO2
CLDP0001,2024-08-18 00:00:00+00:00,3600000000,19.209254021818335,2024-08-18 01:00:00+00:00,INO2
CLDP0001,2024-08-18 01:00:00+00:00,3600000000,21.288918032213346,2024-08-18 02:00:00+00:00,INO2
CLDP0001,2024-08-18 02:00:00+00:00,3600000000,20.71829265784449,2024-08-18 03:00:00+00:00,INO2
CLDP0001,2024-08-18 03:00:00+00:00,3600000000,21.09794171597298,2024-08-18 04:00:00+00:00,INO2
CLDP0001,2024-08-18 04:00:00+00:00,3600000000,21.680264552868685,2024-08-18 05:00:00+00:00,INO2
CLDP0001,2024-08-18 05:00:00+00:00,3600000000,20.693535717987555,2024-08-18 06:00:00+00:00,INO2
CLDP0001,2024-08-18 06:00:00+00:00,3600000000,20.25524217258165,2024-08-18 07:00:00+00:00,INO2
CLDP0001,2024-08-18 07:00:00+00:00,3600000000,17.42694395378783,2024-08-18 08:00:00+00:00,INO2
CLDP0001,2024-08-18 08:00:00+00:00,3600000000,14.291505461878659,2024-08-18 09:00:00+00:00,INO2
CLDP0001,2024-08-18 09:00:00+00:00,3600000000,11.15025482875799,2024-08-18 10:00:00+00:00,INO2
CLDP0001,2024-08-18 10:00:00+00:00,3600000000,6.244658021639025,2024-08-18 11:00:00+00:00,INO2
CLDP0001,2024-08-18 11:00:00+00:00,3600000000,6.797047964670112,2024-08-18 12:00:00+00:00,INO2
CLDP0001,2024-08-18 12:00:00+00:00,3600000000,6.426892589845392,2024-08-18 13:00:00+00:00,INO2
CLDP0001,2024-08-18 13:00:00+00:00,3600000000,5.096341824920509,2024-08-18 14:00:00+00:00,INO2
CLDP0001,2024-08-18 14:00:00+00:00,3600000000,5.270757758846804,2024-08-18 15:00:00+00:00,INO2
CLDP0001,2024-08-18 15:00:00+00:00,3600000000,4.684651007311228,2024-08-18 16:00:00+00:00,INO2
CLDP0001,2024-08-18 16:00:00+00:00,3600000000,4.654208610778397,2024-08-18 17:00:00+00:00,INO2
CLDP0001,2024-08-18 17:00:00+00:00,3600000000,5.989867725300138,2024-08-18 18:00:00+00:00,INO2
CLDP0001,2024-08-18 18:00:00+00:00,3600000000,8.267137668453993,2024-08-18 19:00:00+00:00,INO2
CLDP0001,2024-08-18 19:00:00+00:00,3600000000,12.633723794640172,2024-08-18 20:00:00+00:00,INO2
CLDP0001,2024-08-18 20:00:00+00:00,3600000000,16.415774062672565,2024-08-18 21:00:00+00:00,INO2
CLDP0001,2024-08-18 21:00:00+00:00,3600000000,17.720347240264893,2024-08-18 22:00:00+00:00,INO2
CLDP0001,2024-08-18 22:00:00+00:00,3600000000,19.639419452159736,2024-08-18 23:00:00+00:00,INO2
CLDP0001,2024-08-18 23:00:00+00:00,3600000000,23.21896218085851,2024-08-19 00:00:00+00:00,INO2
CLDP0001,2024-08-19 00:00:00+00:00,3600000000,23.882602924711,2024-08-19 01:00:00+00:00,INO2
CLDP0001,2024-08-19 01:00:00+00:00,3600000000,24.305466589717582,2024-08-19 02:00:00+00:00,INO2
CLDP0001,2024-08-19 02:00:00+00:00,3600000000,26.225000725791766,2024-08-19 03:00:00+00:00,INO2
CLDP0001,2024-08-19 03:00:00+00:00,3600000000,30.72909422232812,2024-08-19 04:00:00+00:00,INO2
CLDP0001,2024-08-19 04:00:00+00:00,3600000000,33.87968310143257,2024-08-19 05:00:00+00:00,INO2
CLDP0001,2024-08-19 05:00:00+00:00,3600000000,34.70717870182845,2024-08-19 06:00:00+00:00,INO2
CLDP0001,2024-08-19 06:00:00+00:00,3600000000,33.47757543203375,2024-08-19 07:00:00+00:00,INO2
CLDP0001,2024-08-19 07:00:00+00:00,3600000000,30.210481666535046,2024-08-19 08:00:00+00:00,INO2
CLDP0001,2024-08-19 08:00:00+00:00,3600000000,23.264304033575343,2024-08-19 09:00:00+00:00,INO2
CLDP0001,2024-08-19 09:00:00+00:00,3600000000,18.714799445006463,2024-08-19 10:00:00+00:00,INO2
CLDP0001,2024-08-19 10:00:00+00:00,3600000000,14.757800138513577,2024-08-19 11:00:00+00:00,INO2
CLDP0001,2024-08-19 11:00:00+00:00,3600000000,11.918646100700682,2024-08-19 12:00:00+00:00,INO2
CLDP0001,2024-08-19 12:00:00+00:00,3600000000,10.15381420511741,2024-08-19 13:00:00+00:00,INO2
CLDP0001,2024-08-19 13:00:00+00:00,3600000000,9.712211150249182,2024-08-19 14:00:00+00:00,INO2
CLDP0001,2024-08-19 14:00:00+00:00,3600000000,9.629597216945957,2024-08-19 15:00:00+00:00,INO2
CLDP0001,2024-08-19 15:00:00+00:00,3600000000,8.044742428704247,2024-08-19 16:00:00+00:00,INO2
CLDP0001,2024-08-19 16:00:00+00:00,3600000000,7.904305149320842,2024-08-19 17:00:00+00:00,INO2
CLDP0001,2024-08-19 17:00:00+00:00,3600000000,9.874417938628836,2024-08-19 18:00:00+00:00,INO2
